No.,Tissue,Enriched_Gene_symbol,GO_BP,GO_MF,GO_CC,REACTOME,KEGG,BIOCARTA
985,Liver,MAT1A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
986,Liver,AFM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
987,Liver,GC,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
988,Liver,PGLYRP2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
989,Liver,APOC1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
990,Liver,ARID3C,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
991,Liver,LEAP2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
992,Liver,TF,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
993,Liver,C8G,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
994,Liver,LRG1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
995,Liver,PLG,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
996,Liver,SAA2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
997,Liver,SLC22A9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
998,Liver,TMPRSS6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
999,Liver,ANGPTL8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1000,Liver,C3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1001,Liver,HPR,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1002,Liver,RNASE4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1003,Liver,ACSM5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1004,Liver,AL121845.2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1005,Liver,AMDHD1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1006,Liver,ANGPTL6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1007,Liver,CPS1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1008,Liver,G6PC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1009,Liver,GYS2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1010,Liver,ABCB4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1011,Liver,ADAMTS13,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1012,Liver,AGT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1013,Liver,APOC3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1014,Liver,ARG1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1015,Liver,BDH1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1016,Liver,IGF2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1017,Liver,KNG1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1018,Liver,MST1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1019,Liver,OIT3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1020,Liver,OR10J5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1021,Liver,SLC27A5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1022,Liver,AL645922.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1023,Liver,C2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1024,Liver,C6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1025,Liver,CYP2D6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1026,Liver,FCN2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1027,Liver,FETUB,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1028,Liver,GPLD1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1029,Liver,HSD11B1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1030,Liver,PON3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1031,Liver,SERPINA3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1032,Liver,APOM,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1033,Liver,BAAT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1034,Liver,BCHE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1035,Liver,CA5A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1036,Liver,CES1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1037,Liver,CFH,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1038,Liver,COLEC10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1039,Liver,CTH,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1040,Liver,CYP4F11,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1041,Liver,FGL1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1042,Liver,GCGR,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1043,Liver,GLS2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1044,Liver,HMGCS2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1045,Liver,MT1B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1046,Liver,PCK1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1047,Liver,SERPING1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1048,Liver,SLC22A7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1049,Liver,THPO,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1050,Liver,TTC36,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1051,Liver,UPB1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1052,Liver,ADH6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1053,Liver,CYP2C9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1054,Liver,CYP4A22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1055,Liver,CYP4F3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1056,Liver,DCXR,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1057,Liver,DHODH,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1058,Liver,F10,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1059,Liver,F11,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1060,Liver,FTCD,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1061,Liver,GGCX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1062,Liver,GLYCTK,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1063,Liver,HABP2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1064,Liver,HGD,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1065,Liver,HPD,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1066,Liver,MTHFD1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1067,Liver,NADK2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1068,Liver,PLGLB1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1069,Liver,PRAMEF15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1070,Liver,PROC,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1071,Liver,PROX1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1072,Liver,PROZ,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1073,Lung,RPRD1B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1074,Lung,SLC16A13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1075,Lung,SLC30A10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1076,Lung,SLC38A3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1077,Lung,SPRYD4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1078,Lung,SULT2A1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1079,Lung,AADAT,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1080,Lung,ACAA2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1081,Lung,ACOX2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1082,Lung,AL163636.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1083,Lung,AOX1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1084,Lung,APOA1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1085,Lung,ASGR1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1086,Lymphoid,ASGR2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1087,Lymphoid,CHI3L1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1088,Lymphoid,CYP3A43,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1089,Lymphoid,DECR2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1090,Lymphoid,DNAJC25,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1091,Lymphoid,GLYATL1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1092,Lymphoid,GRHPR,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1093,Lymphoid,GSTZ1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1094,Lymphoid,NR1H4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1095,Lymphoid,RAB43,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1096,Lymphoid,SLC27A2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1097,Lymphoid,SPSB3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1098,Lymphoid,UGDH,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1099,Lymphoid,RAG1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1100,Lymphoid,OR5AK2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1101,Lymphoid,HIST1H3J,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1102,Lymphoid,HIST1H3G,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1103,Lymphoid,HIST1H2BE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1104,Lymphoid,HIST1H2BF,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1105,Lymphoid,HIST1H2AI,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1106,Lymphoid,HIST1H2BH,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1107,Lymphoid,LCE3B,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1108,Lymphoid,HIST1H2AJ,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1109,Lymphoid,MEF2B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1110,Lymphoid,HIST1H2BM,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1111,Lymphoid,HIST1H1B,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1112,Lymphoid,HIST1H2AG,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1113,Lymphoid,HIST1H2AK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1114,Lymphoid,HIST1H3I,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1115,Lymphoid,HIST1H2AL,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1116,Lymphoid,HIST1H2BI,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1117,Lymphoid,HIST1H2BO,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1118,Lymphoid,HIST1H3F,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1119,Lymphoid,HIST1H2BL,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1120,Lymphoid,HIST1H4L,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1121,Lymphoid,SPIC,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1122,Lymphoid,HIST2H3A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1123,Lymphoid,HIST1H2AB,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1124,Lymphoid,HIST1H2AD,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1125,Lymphoid,PRSS16,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1126,Lymphoid,HIST1H2AH,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1127,Lymphoid,HIST1H2BN,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1128,Lymphoid,HIST1H3B,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1129,Lymphoid,PSMB11,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1130,Lymphoid,CD1B,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1131,Lymphoid,HIST1H2AM,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1132,Lymphoid,PITPNM2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1133,Lymphoid,AL031777.3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1134,Lymphoid,CCL19,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1135,Lymphoid,CD1E,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1136,Lymphoid,CYP2U1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1137,Lymphoid,HIST1H3C,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1138,Lymphoid,CCL22,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1139,Lymphoid,HIST2H4A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1140,Lymphoid,ITGAD,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1141,Lymphoid,SATB1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1142,Lymphoid,TCF7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1143,Lymphoid,CD5L,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1144,Lymphoid,GPR174,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1145,Lymphoid,HIST1H3D,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1146,Lymphoid,NEIL3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1147,Lymphoid,ARL5C,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1148,Lymphoid,CCR9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1149,Lymphoid,DNA2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1150,Lymphoid,DNTT,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1151,Lymphoid,HIST1H2BB,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1152,Lymphoid,HIST1H4D,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1153,Lymphoid,RAG2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1154,Lymphoid,CCNA2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1155,Lymphoid,CENPA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1156,Lymphoid,CR2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1157,Lymphoid,HIST1H4F,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1158,Lymphoid,HIST2H2AB,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1159,Lymphoid,KIFC1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1160,Lymphoid,MYB,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1161,Lymphoid,PSD4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1162,Lymphoid,SERPINA9,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1163,Lymphoid,STAB2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1164,Lymphoid,AC010616.1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1165,Lymphoid,ASPM,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1166,Lymphoid,BLM,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1167,Lymphoid,CARMIL2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1168,Lymphoid,CD1A,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1169,Lymphoid,CD3E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1170,Lymphoid,CDK1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1171,Lymphoid,CTSV,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1172,Lymphoid,CXCL13,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1173,Lymphoid,E2F7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1174,Lymphoid,FAM111B,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1175,Lymphoid,GP1BA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1176,Lymphoid,GRAP2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1177,Lymphoid,H2AFX,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1178,Lymphoid,HIST1H1D,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1179,Lymphoid,HIST1H4A,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1180,Lymphoid,HIST2H2BF,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1181,Lymphoid,IL21,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1182,Lymphoid,KCNA3,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1183,Lymphoid,KIF11,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1184,Lymphoid,LCE3A,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1185,Lymphoid,LEF1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1186,Lymphoid,NCAPD2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1187,Lymphoid,NCAPG,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1188,Lymphoid,NFATC3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1189,Lymphoid,PLA2G2D,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1190,Lymphoid,UBE2C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1191,Lymphoid,UHRF1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1192,Lymphoid,UMODL1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1193,Lymphoid,ZC3H12D,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1194,Lymphoid,AC119396.1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1195,Lymphoid,CCL21,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1196,Lymphoid,CD3G,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1197,Lymphoid,CDCA7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1198,Lymphoid,CEP128,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1199,Lymphoid,DLGAP5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1200,Lymphoid,H2BFS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1201,Lymphoid,HES3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1202,Lymphoid,HIST1H2AE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1203,Lymphoid,HIST1H2BD,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1204,Lymphoid,HIST1H2BJ,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1205,Lymphoid,HIST1H2BK,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1206,Lymphoid,HIST1H4E,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1207,Ovary,HIST3H2BB,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1208,Ovary,JAK3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1209,Pancreas,LTA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1210,Pancreas,NLRC3,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1211,Pancreas,PIMREG,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1212,Pancreas,RRM2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1213,Pancreas,SGO1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1214,Pancreas,SH2D1A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1215,Pancreas,SLAMF1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1216,Pancreas,SLC7A3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1217,Pancreas,SPC25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1218,Pancreas,THEMIS,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1219,Pancreas,TMEM26,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1220,Pancreas,TOX,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1221,Pancreas,TPX2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1222,Pancreas,KLHDC8A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1223,Pancreas,CRYGD,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1224,Pancreas,FSHB,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1225,Pancreas,PRL,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1226,Pancreas,TSHB,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1227,Pancreas,POU1F1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1228,Pancreas,GHRHR,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1229,Pancreas,POMC,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1230,Pancreas,AVPR1B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1231,Pancreas,GPR50,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1232,Pancreas,GNRHR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1233,Pancreas,LHB,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1234,Pancreas,LHX3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1235,Pancreas,IGSF1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1236,Pancreas,TGFBR3L,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1237,Pancreas,GAL,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1238,Pancreas,PROP1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1239,Pancreas,TBX19,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1240,Pancreas,IRS4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1241,Pancreas,MYO15A,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1242,Pancreas,NEUROD4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1243,Pancreas,CNGA3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1244,Pancreas,GCK,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1245,Pancreas,GH1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1246,Pancreas,VWDE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1247,Pancreas,AC026786.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1248,Pancreas,COL11A2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1249,Pancreas,SIX6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1250,Pancreas,GPR32,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1251,Pancreas,GCM2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1252,Pancreas,TMC3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1253,Pancreas,PCDHAC1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1254,Pancreas,HMGXB3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1255,Pancreas,CASR,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1256,Pancreas,CD109,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1257,Pancreas,PTH,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1258,Pancreas,RAB6D,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1259,Pancreas,CHGA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1260,Pancreas,LGI2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1261,Pancreas,NLRP5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1262,Pancreas,TINF2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1263,Pancreas,KANSL1L,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1264,Pancreas,SLC17A5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1265,Pancreas,SYCP2L,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1266,Pancreas,AAK1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1267,Pancreas,ACSL3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1268,Pancreas,CCDC86,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1269,Pancreas,EPHA7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1270,Pancreas,RNF217,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1271,Parathyroid Gland,SLC7A8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1272,Parathyroid Gland,CTRB2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1273,Parathyroid Gland,CPA1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1274,Parathyroid Gland,PNLIPRP1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1275,Parathyroid Gland,CTRB1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1276,Parathyroid Gland,CELA3A,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1277,Parathyroid Gland,PNLIP,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1278,Parathyroid Gland,PRSS1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1279,Parathyroid Gland,CELA2A,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1280,Parathyroid Gland,CLPS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1281,Parathyroid Gland,PLA2G1B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1282,Parathyroid Gland,PRSS2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1283,Parathyroid Gland,SYCN,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1284,Parathyroid Gland,CPB1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1285,Parathyroid Gland,CPA2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1286,Parathyroid Gland,CTRC,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1287,Parathyroid Gland,AQP12B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1288,Parathyroid Gland,GP2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1289,Parathyroid Gland,CEL,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1290,Parathyroid Gland,CTRL,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1291,Parathyroid Gland,RBPJL,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1292,Parathyroid Gland,CUZD1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1293,Pituitary Gland,CELA3B,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
